genus,ERR1754760,ERR1754761,ERR1754762,ERR1754763,ERR1754764,ERR1754765,ERR1754766,ERR1754767,ERR1754768,ERR1754769
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Catellicoccus,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__,0.0,0.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0,1.0
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Paeniclostridium,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__;g__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Tissierellia;o__Tissierellales;f__Gottschalkiaceae;g__Gottschalkia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
sk__Bacteria;p__Gemmatimonadetes;c__;o__;f__;g__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas,75.0,50.0,24.0,329.0,109.0,24.0,76.0,438.0,49.0,112.0
sk__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa,0.0,0.0,0.0,2.0,1.0,0.0,0.0,79.0,0.0,0.0
sk__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae;g__Gemmata,184.0,153.0,30.0,292.0,116.0,56.0,160.0,160.0,49.0,187.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Holosporaceae;g__Holospora,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__;g__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales;f__;g__,0.0,0.0,0.0,17.0,3.0,3.0,0.0,4.0,0.0,3.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylovirgula,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Rhodoblastus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium,472.0,233.0,225.0,1117.0,701.0,137.0,777.0,1152.0,453.0,442.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Psychroglaciecola,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;g__Rhodobium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidiphilium,0.0,0.0,0.0,1.0,4.0,2.0,0.0,47.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Acidocella,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseococcus,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Stella,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Defluviicoccus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Candidatus Midichloriaceae;g__Candidatus Midichloria,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus Trichorickettsia,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__;g__,0.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__,1174.0,628.0,160.0,3255.0,997.0,530.0,565.0,1869.0,440.0,2046.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Derxia,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ottowia,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rhodoferax,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Chromobacteriaceae;g__Aquaspirillum,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Crenobacter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Gallionellaceae;g__Candidatus Nitrotoga,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Gallionellaceae;g__Gallionella,0.0,0.0,0.0,15.0,55.0,1.0,2.0,210.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Sterolibacteriaceae;g__Sterolibacterium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Azonexaceae;g__Azonexus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__,744.0,1465.0,293.0,1713.0,1619.0,629.0,1486.0,766.0,357.0,1638.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae;g__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Archangiaceae;g__,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0
sk__Eukaryota;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Syntrophus,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__Candidatus Ovatusbacter,44.0,63.0,17.0,57.0,54.0,28.0,81.0,30.0,30.0,53.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Marimicrobium,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Rheinheimera,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylobacter,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Sinobacteraceae;g__Alkanibacter,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nevskiales;f__Sinobacteraceae;g__Polycyclovorans,0.0,0.0,0.0,2.0,9.0,16.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae;g__,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__;g__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__;g__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Hydrogenophilalia;o__;f__;g__,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Hydrogenophilalia;o__Hydrogenophilales;f__;g__,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Oligoflexia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio,40.0,49.0,20.0,121.0,58.0,42.0,79.0,105.0,18.0,127.0
sk__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Brachyspirales;f__;g__,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spironema,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Rubritalea,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__,1.0,2.0,0.0,7.0,7.0,0.0,1.0,3.0,0.0,7.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobia subdivision 3;g__Pedosphaera,7.0,16.0,0.0,48.0,17.0,7.0,7.0,19.0,0.0,90.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Brevifollis,0.0,0.0,0.0,13.0,2.0,0.0,1.0,1.0,0.0,2.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Brevifollis,0.0,0.0,0.0,13.0,2.0,0.0,1.0,1.0,0.0,2.0
sk__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter,127.0,46.0,15.0,503.0,62.0,19.0,82.0,308.0,23.0,399.0
sk__Bacteria;p__candidate division CPR1;c__;o__;f__;g__,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
sk__Archaea;p__Thaumarchaeota;c__;o__;f__;g__,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Acidobacteria;c__;o__;f__;g__,6767.0,11443.0,3223.0,9088.0,15859.0,5559.0,17974.0,7922.0,5550.0,7326.0
sk__Bacteria;p__Acidobacteria;c__;o__;f__;g__,6767.0,11443.0,3223.0,9088.0,15859.0,5559.0,17974.0,7922.0,5550.0,7326.0
sk__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
sk__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__Geothrix,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__;f__;g__,535.0,171.0,260.0,372.0,419.0,172.0,575.0,643.0,531.0,296.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Cryptosporangiales;f__Cryptosporangiaceae;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Eukaryota;p__Streptophyta;c__Magnoliopsida;o__Fabales;f__Fabaceae;g__Rothia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Longispora,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Salinispora,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Nitriliruptorales;f__;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Marinilabiliales;f__;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Amoebophilaceae;g__Candidatus Cardinium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter,18.0,0.0,4.0,2.0,1.0,0.0,0.0,25.0,5.0,0.0
sk__Bacteria;p__Candidatus Giovannonibacteria;c__;o__;f__;g__,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Candidatus Harrisonbacteria;c__;o__;f__;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Candidatus Parcubacteria;c__;o__;f__;g__,4.0,5.0,1.0,3.0,21.0,15.0,15.0,8.0,4.0,2.0
sk__Bacteria;p__Candidatus Veblenbacteria;c__;o__;f__;g__,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Cyanobacteria;c__;o__Nostocales;f__Godleyaceae;g__,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
sk__Bacteria;p__Cyanobacteria;c__;o__Oscillatoriales;f__Coleofasciculaceae;g__Wilmottia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Chamaesiphonaceae;g__Chamaesiphon,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
sk__Bacteria;p__Cyanobacteria;c__;o__Synechococcales;f__Coelosphaeriaceae;g__Snowella,1.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,8.0
sk__Bacteria;p__Fibrobacteres;c__Chitinivibrionia;o__;f__;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus,99.0,1.0,45.0,4.0,4.0,5.0,8.0,9.0,10.0,10.0
sk__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Candidatus Soleaferrea,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
sk__Bacteria;p__Nitrospinae;c__;o__;f__;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Nitrospinae;c__Nitrospinia;o__Nitrospinales;f__;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Acidithiobacillia;o__;f__;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__,47.0,18.0,27.0,40.0,28.0,8.0,25.0,62.0,71.0,15.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylocystis,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ferritrophicales;f__Ferritrophicaceae;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Chromobacteriaceae;g__Deefgea,0.0,0.0,0.0,0.0,24.0,0.0,0.0,23.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Sterolibacteriaceae;g__Sulfurisoma,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Azonexaceae;g__Ferribacterium,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfatiglans,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__,3352.0,6215.0,1063.0,8006.0,7507.0,2795.0,6158.0,4364.0,1512.0,5390.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__Acidibacter,37.0,38.0,7.0,83.0,69.0,11.0,54.0,66.0,14.0,51.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__,3352.0,6215.0,1063.0,8006.0,7507.0,2795.0,6158.0,4364.0,1512.0,5390.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Thiogranum,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methyloglobulus,9.0,1.0,2.0,8.0,98.0,0.0,5.0,184.0,0.0,3.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinospirillum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Tahibacter,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
sk__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales;f__;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Verrucomicrobia;c__Opitutae;o__;f__;g__,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
sk__Bacteria;p__candidate division WWE3;c__;o__;f__;g__,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
sk__Archaea;p__Thaumarchaeota;c__;o__;f__;g__,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Amycolatopsis,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Pelotomaculum,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Firmicutes;c__Negativicutes;o__;f__;g__,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
sk__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes,78.0,55.0,32.0,89.0,117.0,29.0,128.0,108.0,64.0,31.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__Sphaerotilus,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Azohydromonas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Undibacterium,4.0,3.0,0.0,5.0,5.0,10.0,2.0,6.0,1.0,12.0
sk__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Zoogloeaceae;g__Zoogloea,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella,30.0,38.0,22.0,47.0,34.0,21.0,60.0,51.0,28.0,62.0
sk__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Cycloclasticus,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Candidatus Nanopelagicales;f__;g__,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptosporangiales;f__Thermomonosporaceae;g__,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
sk__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
