epoch,loss,output_1_FN,output_1_FP,output_1_TN,output_1_TP,output_1_acc,output_1_auPRC,output_1_auROC,output_1_loss,output_2_FN,output_2_FP,output_2_TN,output_2_TP,output_2_acc,output_2_auPRC,output_2_auROC,output_2_loss,output_3_FN,output_3_FP,output_3_TN,output_3_TP,output_3_acc,output_3_auPRC,output_3_auROC,output_3_loss,output_4_FN,output_4_FP,output_4_TN,output_4_TP,output_4_acc,output_4_auPRC,output_4_auROC,output_4_loss,output_5_FN,output_5_FP,output_5_TN,output_5_TP,output_5_acc,output_5_auPRC,output_5_auROC,output_5_loss,output_6_FN,output_6_FP,output_6_TN,output_6_TP,output_6_acc,output_6_auPRC,output_6_auROC,output_6_loss,val_loss,val_output_1_FN,val_output_1_FP,val_output_1_TN,val_output_1_TP,val_output_1_acc,val_output_1_auPRC,val_output_1_auROC,val_output_1_loss,val_output_2_FN,val_output_2_FP,val_output_2_TN,val_output_2_TP,val_output_2_acc,val_output_2_auPRC,val_output_2_auROC,val_output_2_loss,val_output_3_FN,val_output_3_FP,val_output_3_TN,val_output_3_TP,val_output_3_acc,val_output_3_auPRC,val_output_3_auROC,val_output_3_loss,val_output_4_FN,val_output_4_FP,val_output_4_TN,val_output_4_TP,val_output_4_acc,val_output_4_auPRC,val_output_4_auROC,val_output_4_loss,val_output_5_FN,val_output_5_FP,val_output_5_TN,val_output_5_TP,val_output_5_acc,val_output_5_auPRC,val_output_5_auROC,val_output_5_loss,val_output_6_FN,val_output_6_FP,val_output_6_TN,val_output_6_TP,val_output_6_acc,val_output_6_auPRC,val_output_6_auROC,val_output_6_loss
599,0.026144027709960938,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.786459620234382e-07,666.0,608.0,399392.0,99334.0,0.9935700297355652,0.9998869299888611,0.9999680519104004,0.013453559949994087,1052.0,851.0,699149.0,98948.0,0.9902399778366089,0.9995792508125305,0.999890148639679,0.024939294904470444,1250.0,955.0,2199045.0,98750.0,0.9886699914932251,0.9993108510971069,0.9998347759246826,0.03187756985425949,1536.0,881.0,5599119.0,98464.0,0.9871600270271301,0.9993016123771667,0.9998859167098999,0.033000607043504715,821.0,432.0,4299568.0,99179.0,0.9935600161552429,0.9997404217720032,0.9999415874481201,0.017114082351326942,0.2779322862625122,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7722851453072508e-07,620.0,607.0,102685.0,25203.0,0.9761840105056763,0.9861029982566833,0.994345486164093,0.12931032478809357,1021.0,934.0,179827.0,24802.0,0.9617395401000977,0.9783321619033813,0.9920189380645752,0.20817747712135315,1286.0,1158.0,566948.0,24537.0,0.9518259167671204,0.9711769819259644,0.9908829927444458,0.26510757207870483,1602.0,1384.0,1444704.0,24221.0,0.9410603046417236,0.9579243659973145,0.9882029294967651,0.35395023226737976,1088.0,932.0,1109457.0,24735.0,0.9604616165161133,0.9715670943260193,0.9923455119132996,0.2283632606267929
600,0.030460568144917488,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.786245604762371e-07,724.0,658.0,399342.0,99276.0,0.9930800199508667,0.9998416304588318,0.9999557137489319,0.014650202356278896,1302.0,1053.0,698947.0,98698.0,0.9879199862480164,0.9987424612045288,0.9995661973953247,0.03568883612751961,1360.0,1073.0,2198927.0,98640.0,0.9876599907875061,0.9990973472595215,0.9997595548629761,0.03615871071815491,1690.0,1009.0,5598991.0,98310.0,0.985509991645813,0.998984158039093,0.99982750415802,0.03778957203030586,936.0,542.0,4299458.0,99064.0,0.9922900199890137,0.9996137022972107,0.9999197125434875,0.02021823823451996,0.2726411521434784,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7697462340038328e-07,601.0,584.0,102708.0,25222.0,0.9769198298454285,0.9870839715003967,0.9946727156639099,0.1230117455124855,991.0,922.0,179839.0,24832.0,0.9625914692878723,0.9788897037506104,0.9921985864639282,0.20219668745994568,1184.0,1077.0,567029.0,24639.0,0.9554660320281982,0.9720672965049744,0.9911189079284668,0.25617536902427673,1581.0,1367.0,1444721.0,24242.0,0.9420284032821655,0.9599673748016357,0.9888266921043396,0.3462200164794922,1077.0,938.0,1109451.0,24746.0,0.960771381855011,0.9720585346221924,0.9924647212028503,0.22813433408737183
601,0.025443559512495995,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.7006173891331855e-07,664.0,605.0,399395.0,99336.0,0.9935799837112427,0.9998753666877747,0.9999629855155945,0.01322492677718401,1002.0,810.0,699190.0,98998.0,0.9906299710273743,0.9994853734970093,0.9998342990875244,0.025235703215003014,1177.0,903.0,2199097.0,98823.0,0.989329993724823,0.9993987083435059,0.9998427629470825,0.02994678169488907,1484.0,790.0,5599210.0,98516.0,0.9874899983406067,0.9992403984069824,0.999856173992157,0.03234497085213661,871.0,417.0,4299583.0,99129.0,0.9933099746704102,0.9997500777244568,0.9999464750289917,0.016731958836317062,0.2773633897304535,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7607908375794068e-07,598.0,562.0,102730.0,25225.0,0.9773845076560974,0.9862585067749023,0.9942842125892639,0.12744639813899994,1038.0,952.0,179809.0,24785.0,0.960848867893219,0.9782955646514893,0.9919447302818298,0.20631234347820282,1230.0,1125.0,566981.0,24593.0,0.9533749222755432,0.9713514447212219,0.9910029172897339,0.2654314935207367,1574.0,1361.0,1444727.0,24249.0,0.9421058893203735,0.9587704539299011,0.9884393811225891,0.35248252749443054,1060.0,925.0,1109464.0,24763.0,0.9611199498176575,0.9708602428436279,0.9921286106109619,0.2288489043712616
602,0.029675180092453957,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.6176358030861593e-07,706.0,642.0,399358.0,99294.0,0.993179976940155,0.9998451471328735,0.999953031539917,0.014171420596539974,1115.0,882.0,699118.0,98885.0,0.9897900223731995,0.9994361996650696,0.9998311996459961,0.026940682902932167,1498.0,1167.0,2198833.0,98502.0,0.9864599704742432,0.9986356496810913,0.9995450973510742,0.03893229365348816,1646.0,964.0,5599036.0,98354.0,0.9861900210380554,0.9990164637565613,0.9998232126235962,0.03652931749820709,955.0,529.0,4299471.0,99045.0,0.9923499822616577,0.9995346665382385,0.9998944401741028,0.019564852118492126,0.28687429428100586,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8287460079591256e-07,606.0,580.0,102712.0,25217.0,0.9770746827125549,0.9874407052993774,0.9948772192001343,0.11969166249036789,1004.0,941.0,179820.0,24819.0,0.9620106220245361,0.9789071083068848,0.9922215938568115,0.20992456376552582,1224.0,1128.0,566978.0,24599.0,0.9539170265197754,0.9721088409423828,0.9912101626396179,0.26143911480903625,1661.0,1491.0,1444597.0,24162.0,0.9378461241722107,0.9572299718856812,0.9882464408874512,0.3642551898956299,1059.0,1050.0,1109339.0,24764.0,0.9590287804603577,0.968818724155426,0.9917437434196472,0.24595503509044647
603,0.025840068235993385,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.7920987716024683e-07,651.0,605.0,399395.0,99349.0,0.9936500191688538,0.9998852610588074,0.9999675154685974,0.01363885123282671,1009.0,823.0,699177.0,98991.0,0.9906399846076965,0.999630331993103,0.9998993873596191,0.02418525330722332,1195.0,962.0,2199038.0,98805.0,0.9889799952507019,0.999315619468689,0.9998250007629395,0.03162577748298645,1537.0,838.0,5599162.0,98463.0,0.987309992313385,0.9993280172348022,0.9998960494995117,0.03270664066076279,821.0,455.0,4299545.0,99179.0,0.9934300184249878,0.9997744560241699,0.999956488609314,0.016782287508249283,0.27814149856567383,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.9007163132300775e-07,589.0,570.0,102722.0,25234.0,0.9775006771087646,0.9874277710914612,0.9947922229766846,0.12140285223722458,986.0,901.0,179860.0,24837.0,0.9628238677978516,0.979112982749939,0.9922224283218384,0.20196853578090668,1201.0,1093.0,567013.0,24622.0,0.9547302722930908,0.9724622964859009,0.9913473129272461,0.25819480419158936,1565.0,1403.0,1444685.0,24258.0,0.9414475560188293,0.9579533338546753,0.9881807565689087,0.3544335961341858,1058.0,1039.0,1109350.0,24765.0,0.9592998623847961,0.9714075326919556,0.9923782348632812,0.23403894901275635
604,0.02499472163617611,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.8502856846680515e-07,656.0,600.0,399400.0,99344.0,0.9937400221824646,0.9998319149017334,0.9999487996101379,0.013356707990169525,981.0,814.0,699186.0,99019.0,0.9908400177955627,0.999646782875061,0.9998977780342102,0.023154735565185547,1172.0,918.0,2199082.0,98828.0,0.9892200231552124,0.9994319677352905,0.999862790107727,0.02954057604074478,1491.0,819.0,5599181.0,98509.0,0.9878299832344055,0.9993222951889038,0.9998814463615417,0.03190760314464569,828.0,430.0,4299570.0,99172.0,0.9934399724006653,0.9998155236244202,0.999971866607666,0.016456326469779015,0.2780027687549591,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8267591883613932e-07,591.0,560.0,102732.0,25232.0,0.9776943325996399,0.9856585264205933,0.9940449595451355,0.12906302511692047,969.0,905.0,179856.0,24854.0,0.9632111191749573,0.978562593460083,0.9919455051422119,0.20549717545509338,1213.0,1116.0,566990.0,24610.0,0.9541881084442139,0.9713153839111328,0.9907538294792175,0.26529964804649353,1593.0,1386.0,1444702.0,24230.0,0.9419897198677063,0.9584365487098694,0.9883987903594971,0.3572184145450592,1051.0,914.0,1109475.0,24772.0,0.961391031742096,0.9720379114151001,0.9924858212471008,0.22476692497730255
605,0.027419935911893845,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.8017310310369794e-07,668.0,620.0,399380.0,99332.0,0.9934899806976318,0.9998836517333984,0.9999672174453735,0.013660615310072899,1050.0,847.0,699153.0,98950.0,0.9903900027275085,0.9995569586753845,0.9998788237571716,0.025180349126458168,1354.0,987.0,2199013.0,98646.0,0.9877600073814392,0.9992305040359497,0.9998220801353455,0.03316889703273773,1580.0,935.0,5599065.0,98420.0,0.9865099787712097,0.9990162253379822,0.9998238682746887,0.035324204713106155,822.0,464.0,4299536.0,99178.0,0.9931700229644775,0.999709963798523,0.9999410510063171,0.017392301931977272,0.2748692035675049,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.1977413666718348e-07,615.0,580.0,102712.0,25208.0,0.9768810868263245,0.986785352230072,0.9944575428962708,0.12502753734588623,1064.0,961.0,179800.0,24759.0,0.9604616165161133,0.9782688617706299,0.9920468330383301,0.2103138118982315,1247.0,1135.0,566971.0,24576.0,0.953220009803772,0.9716892242431641,0.9913367629051208,0.25997263193130493,1637.0,1419.0,1444669.0,24186.0,0.9395500421524048,0.9584642052650452,0.9885370135307312,0.35070034861564636,1119.0,959.0,1109430.0,24704.0,0.9594160318374634,0.9705729484558105,0.9921422600746155,0.2256791591644287
606,0.026495683938264847,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.8782765209834906e-07,656.0,592.0,399408.0,99344.0,0.9937099814414978,0.9998785853385925,0.9999672174453735,0.013417055830359459,971.0,803.0,699197.0,99029.0,0.9910500049591064,0.9995487928390503,0.9998583197593689,0.024044660851359367,1189.0,931.0,2199069.0,98811.0,0.9892200231552124,0.999385416507721,0.9998515844345093,0.030088571831583977,1597.0,926.0,5599074.0,98403.0,0.9865400195121765,0.9992119669914246,0.999864935874939,0.03466193750500679,847.0,487.0,4299513.0,99153.0,0.9930899739265442,0.9997149109840393,0.9999412298202515,0.017174748703837395,0.28641486167907715,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8467957829670922e-07,602.0,581.0,102711.0,25221.0,0.9771134257316589,0.9862914681434631,0.9943037629127502,0.12903302907943726,977.0,906.0,179855.0,24846.0,0.9633659720420837,0.9780876040458679,0.9918895959854126,0.20948722958564758,1268.0,1167.0,566939.0,24555.0,0.9526004195213318,0.9691990613937378,0.9904508590698242,0.28561004996299744,1613.0,1424.0,1444664.0,24210.0,0.9397436380386353,0.9567908048629761,0.9880033731460571,0.362015038728714,1073.0,915.0,1109474.0,24750.0,0.9610812067985535,0.971479594707489,0.992347776889801,0.23378901183605194
607,0.026911554858088493,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.891467746872877e-07,664.0,610.0,399390.0,99336.0,0.993619978427887,0.9998483061790466,0.9999502897262573,0.013622578233480453,1024.0,856.0,699144.0,98976.0,0.9904599785804749,0.9995902180671692,0.9998911023139954,0.024647744372487068,1295.0,994.0,2199006.0,98705.0,0.9883700013160706,0.9993123412132263,0.9998344779014587,0.03190445899963379,1563.0,913.0,5599087.0,98437.0,0.9867900013923645,0.9992402791976929,0.9998703598976135,0.03431196138262749,863.0,483.0,4299517.0,99137.0,0.9929199814796448,0.9997560977935791,0.9999610781669617,0.017859676852822304,0.3062708079814911,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.904871140823161e-07,630.0,605.0,102687.0,25193.0,0.976029098033905,0.9854751825332642,0.9939271211624146,0.13440676033496857,1074.0,993.0,179768.0,24749.0,0.9595709443092346,0.9762322306632996,0.9913395643234253,0.22232621908187866,1288.0,1180.0,566926.0,24535.0,0.9513224363327026,0.9688233137130737,0.9906352162361145,0.28091293573379517,1688.0,1510.0,1444578.0,24135.0,0.9365682005882263,0.9555745124816895,0.9875030517578125,0.3795062303543091,1157.0,1148.0,1109241.0,24666.0,0.955349862575531,0.9649086594581604,0.9904632568359375,0.27336686849594116
608,0.028199663385748863,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.9638095238860842e-07,699.0,645.0,399355.0,99301.0,0.993369996547699,0.9998102188110352,0.9999397993087769,0.014332602731883526,1082.0,880.0,699120.0,98918.0,0.9900599718093872,0.9995437860488892,0.9998818039894104,0.025293659418821335,1292.0,1014.0,2198986.0,98708.0,0.9880399703979492,0.9992467761039734,0.999823272228241,0.03207419440150261,1648.0,929.0,5599071.0,98352.0,0.9862499833106995,0.9990867376327515,0.9998340010643005,0.03618238866329193,917.0,489.0,4299511.0,99083.0,0.9926400184631348,0.999666690826416,0.9999205470085144,0.019219031557440758,0.2879815995693207,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8764795584047533e-07,616.0,595.0,102697.0,25207.0,0.976532518863678,0.9864196181297302,0.9943520426750183,0.12860654294490814,1001.0,922.0,179839.0,24822.0,0.9620106220245361,0.9780479669570923,0.9919006824493408,0.21093161404132843,1206.0,1115.0,566991.0,24617.0,0.9543430209159851,0.970132052898407,0.9906333088874817,0.2682487368583679,1619.0,1430.0,1444658.0,24204.0,0.9398985505104065,0.9561333060264587,0.9876495599746704,0.370853453874588,1072.0,925.0,1109464.0,24751.0,0.9609262943267822,0.9699338674545288,0.9918925166130066,0.23614975810050964
609,0.02739809639751911,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.897587935673073e-07,701.0,633.0,399367.0,99299.0,0.9933300018310547,0.9998607039451599,0.9999555945396423,0.01370320562273264,1025.0,836.0,699164.0,98975.0,0.9905300140380859,0.9996216893196106,0.9998987913131714,0.024184750393033028,1209.0,958.0,2199042.0,98791.0,0.9887499809265137,0.999312162399292,0.9998206496238708,0.030955879017710686,1610.0,952.0,5599048.0,98390.0,0.9864599704742432,0.9991598725318909,0.999879002571106,0.03517048433423042,893.0,531.0,4299469.0,99107.0,0.9926400184631348,0.9996026158332825,0.9999100565910339,0.018855378031730652,0.280377596616745,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8634607101830625e-07,614.0,576.0,102716.0,25209.0,0.9767649173736572,0.987293004989624,0.9947249889373779,0.12543180584907532,992.0,920.0,179841.0,24831.0,0.9623591303825378,0.9783209562301636,0.9919719696044922,0.20808380842208862,1189.0,1081.0,567025.0,24634.0,0.9552336931228638,0.9715654850006104,0.991184413433075,0.2614217698574066,1590.0,1393.0,1444695.0,24233.0,0.941757321357727,0.9560282230377197,0.9875584244728088,0.36474812030792236,1052.0,917.0,1109472.0,24771.0,0.9613135457038879,0.9719654321670532,0.9922947287559509,0.22448445856571198
610,0.026848819106817245,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.8348359276387782e-07,668.0,596.0,399404.0,99332.0,0.9936599731445312,0.999858558177948,0.9999516010284424,0.013619180768728256,978.0,813.0,699187.0,99022.0,0.9909399747848511,0.9995651841163635,0.999876856803894,0.024129614233970642,1261.0,1009.0,2198991.0,98739.0,0.988319993019104,0.9991655945777893,0.9997971653938293,0.031941007822752,1575.0,862.0,5599138.0,98425.0,0.9867500066757202,0.9991701245307922,0.9998502135276794,0.03441726416349411,911.0,410.0,4299590.0,99089.0,0.9929800033569336,0.9996707439422607,0.9999259114265442,0.01760058104991913,0.27925312519073486,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7797187013002258e-07,586.0,574.0,102718.0,25237.0,0.9774232506752014,0.986020565032959,0.9942766427993774,0.12874867022037506,948.0,869.0,179892.0,24875.0,0.9643341302871704,0.9778734445571899,0.9918481707572937,0.2079550325870514,1205.0,1124.0,566982.0,24618.0,0.9543042778968811,0.9706009030342102,0.9906440377235413,0.26902374625205994,1637.0,1432.0,1444656.0,24186.0,0.9393951296806335,0.9569978713989258,0.9881142377853394,0.36059945821762085,1045.0,922.0,1109467.0,24778.0,0.9614297151565552,0.9730328917503357,0.9926290512084961,0.22197917103767395
611,0.027678560465574265,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.8755579844764725e-07,699.0,644.0,399356.0,99301.0,0.9932799935340881,0.9998799562454224,0.9999663233757019,0.013823349960148335,1037.0,858.0,699142.0,98963.0,0.9903500080108643,0.999575674533844,0.999880850315094,0.024661952629685402,1247.0,996.0,2199004.0,98753.0,0.98853999376297,0.9993020296096802,0.9998248815536499,0.030869048088788986,1629.0,943.0,5599057.0,98371.0,0.986270010471344,0.9988890886306763,0.9997683167457581,0.037126727402210236,866.0,466.0,4299534.0,99134.0,0.993149995803833,0.999733030796051,0.9999414086341858,0.01715211197733879,0.2775232195854187,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.7279670316838747e-07,594.0,569.0,102723.0,25229.0,0.9775394201278687,0.9866312742233276,0.9943845272064209,0.12805809080600739,976.0,908.0,179853.0,24847.0,0.9628238677978516,0.9786747694015503,0.9920854568481445,0.20905552804470062,1212.0,1115.0,566991.0,24611.0,0.9543430209159851,0.971352756023407,0.990883469581604,0.26423484086990356,1575.0,1396.0,1444692.0,24248.0,0.9415249824523926,0.9582582712173462,0.9883241653442383,0.35461708903312683,1062.0,926.0,1109463.0,24761.0,0.9610812067985535,0.9716916084289551,0.9923873543739319,0.226645827293396
612,0.026514340192079544,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.853372708637835e-07,657.0,612.0,399388.0,99343.0,0.9936000108718872,0.9998655319213867,0.9999616146087646,0.013151692226529121,1037.0,848.0,699152.0,98963.0,0.9903600215911865,0.9994936585426331,0.9998534321784973,0.024397948756814003,1212.0,985.0,2199015.0,98788.0,0.9887800216674805,0.9991564154624939,0.9997832179069519,0.0309430118650198,1551.0,863.0,5599137.0,98449.0,0.9872000217437744,0.9990732073783875,0.9998296499252319,0.03411680832505226,845.0,459.0,4299541.0,99155.0,0.993149995803833,0.9996137619018555,0.9999154806137085,0.01745915599167347,0.27926748991012573,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.0585530080552417e-07,608.0,585.0,102707.0,25215.0,0.9768423438072205,0.9866304397583008,0.9944178462028503,0.1257510781288147,1012.0,941.0,179820.0,24811.0,0.9620106220245361,0.9781738519668579,0.9918342232704163,0.21013879776000977,1236.0,1137.0,566969.0,24587.0,0.9533749222755432,0.971406102180481,0.9911342263221741,0.25877657532691956,1657.0,1461.0,1444627.0,24166.0,0.9388142228126526,0.9584163427352905,0.9883885979652405,0.35723376274108887,1115.0,960.0,1109429.0,24708.0,0.9594160318374634,0.971494197845459,0.9923050999641418,0.23168492317199707
613,0.029941439628601074,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.9901901282537438e-07,691.0,618.0,399382.0,99309.0,0.9934599995613098,0.9998353123664856,0.9999387860298157,0.014416074380278587,1054.0,851.0,699149.0,98946.0,0.9902499914169312,0.9995152950286865,0.9998614192008972,0.025827966630458832,1374.0,1088.0,2198912.0,98626.0,0.9874200224876404,0.9991761445999146,0.9998055100440979,0.033850349485874176,1665.0,992.0,5599008.0,98335.0,0.9858599901199341,0.998652994632721,0.9996818900108337,0.03968213126063347,912.0,459.0,4299541.0,99088.0,0.9929100275039673,0.9995450973510742,0.9998946189880371,0.01915266551077366,0.28025364875793457,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8759719466743263e-07,584.0,558.0,102734.0,25239.0,0.9779266715049744,0.9865966439247131,0.9944702386856079,0.12543366849422455,984.0,926.0,179835.0,24839.0,0.9626302123069763,0.9795835018157959,0.9922773241996765,0.20795801281929016,1208.0,1115.0,566991.0,24615.0,0.9543042778968811,0.9717066287994385,0.9909862279891968,0.2640722990036011,1596.0,1384.0,1444704.0,24227.0,0.9410215616226196,0.9576852321624756,0.9881253242492676,0.36026862263679504,1029.0,913.0,1109476.0,24794.0,0.9618169665336609,0.9716806411743164,0.992328941822052,0.2285328358411789
614,0.02447650395333767,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.92827187106559e-07,659.0,607.0,399393.0,99341.0,0.9937300086021423,0.9998418688774109,0.9999464154243469,0.012893837876617908,958.0,774.0,699226.0,99042.0,0.9912099838256836,0.9996767640113831,0.9999102354049683,0.02231043018400669,1123.0,897.0,2199103.0,98877.0,0.9896299839019775,0.9994755387306213,0.9998791217803955,0.027603378519415855,1494.0,802.0,5599198.0,98506.0,0.9877700209617615,0.9992703199386597,0.9998467564582825,0.03202414512634277,856.0,371.0,4299629.0,99144.0,0.9935799837112427,0.9997859001159668,0.999961793422699,0.01588699035346508,0.283063679933548,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,1.8697389236876916e-07,590.0,573.0,102719.0,25233.0,0.9773845076560974,0.9857502579689026,0.9940794706344604,0.12900923192501068,989.0,926.0,179835.0,24834.0,0.9625140428543091,0.9784700870513916,0.9919999241828918,0.21055571734905243,1223.0,1143.0,566963.0,24600.0,0.9536460041999817,0.9710631966590881,0.9909486174583435,0.266396701335907,1617.0,1436.0,1444652.0,24206.0,0.9397436380386353,0.9577611684799194,0.988027036190033,0.3681199550628662,994.0,977.0,1109412.0,24829.0,0.9617395401000977,0.9716113209724426,0.9923319816589355,0.22514531016349792
615,0.028627846390008926,0.0,0.0,100000.0,100000.0,1.0,1.0,1.0,1.980660044864635e-07,693.0,644.0,399356.0,99307.0,0.9932500123977661,0.9998281002044678,0.9999500513076782,0.01466289535164833,1078.0,900.0,699100.0,98922.0,0.9899799823760986,0.9995388984680176,0.9998674392700195,0.025828158482909203,1258.0,1004.0,2198996.0,98742.0,0.9883900284767151,0.9992879033088684,0.999843418598175,0.031176714226603508,1683.0,968.0,5599032.0,98317.0,0.9858499765396118,0.998740017414093,0.9997170567512512,0.03904329612851143,849.0,458.0,4299542.0,99151.0,0.9930700063705444,0.9997603297233582,0.999946653842926,0.01719997636973858,0.280537873506546,0.0,0.0,25823.0,25823.0,1.0,1.0,1.0,2.027114192060253e-07,616.0,594.0,102698.0,25207.0,0.976571261882782,0.987610936164856,0.9949225783348083,0.12413068860769272,1030.0,938.0,179823.0,24793.0,0.9613522887229919,0.9776732921600342,0.9917967915534973,0.21202196180820465,1222.0,1105.0,567001.0,24601.0,0.9541494250297546,0.9698097705841064,0.9907084107398987,0.26864609122276306,1619.0,1401.0,1444687.0,24204.0,0.9410990476608276,0.9584572315216064,0.9883009791374207,0.3551630973815918,1070.0,918.0,1109471.0,24753.0,0.9610424637794495,0.9698789715766907,0.9918503761291504,0.23306314647197723
