t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,PR-AUC,F-max
0.0,0,117296,0,1294,0.0109,1.0,0.0,1.0,1.0,1.0,0.0109,0.0216,0.9874,0.8988,0.8862
0.001,67516,49779,7,1286,0.5802,0.9946,0.5756,0.9946,0.4244,0.9946,0.0252,0.0491,0.9874,0.8988,0.8862
0.002,99315,17980,25,1268,0.8482,0.9807,0.8467,0.9807,0.1533,0.9807,0.0659,0.1235,0.9874,0.8988,0.8862
0.003,104684,12611,34,1259,0.8934,0.9737,0.8925,0.9737,0.1075,0.9737,0.0908,0.1661,0.9874,0.8988,0.8862
0.004,109046,8249,65,1228,0.9299,0.9497,0.9297,0.9497,0.0703,0.9497,0.1296,0.228,0.9874,0.8988,0.8862
0.005,110861,6434,77,1216,0.9451,0.9404,0.9451,0.9404,0.0549,0.9404,0.159,0.2719,0.9874,0.8988,0.8862
0.006,112086,5209,79,1214,0.9554,0.9389,0.9556,0.9389,0.0444,0.9389,0.189,0.3147,0.9874,0.8988,0.8862
0.007,112987,4308,83,1210,0.963,0.9358,0.9633,0.9358,0.0367,0.9358,0.2193,0.3553,0.9874,0.8988,0.8862
0.008,113602,3693,90,1203,0.9681,0.9304,0.9685,0.9304,0.0315,0.9304,0.2457,0.3888,0.9874,0.8988,0.8862
0.009,114285,3010,94,1199,0.9738,0.9273,0.9743,0.9273,0.0257,0.9273,0.2849,0.4358,0.9874,0.8988,0.8862
0.01,114620,2675,97,1196,0.9766,0.925,0.9772,0.925,0.0228,0.925,0.309,0.4632,0.9874,0.8988,0.8862
0.011,114881,2414,101,1192,0.9788,0.9219,0.9794,0.9219,0.0206,0.9219,0.3306,0.4866,0.9874,0.8988,0.8862
0.012,115090,2205,107,1186,0.9805,0.9172,0.9812,0.9172,0.0188,0.9172,0.3497,0.5064,0.9874,0.8988,0.8862
0.013,115270,2025,107,1186,0.982,0.9172,0.9827,0.9172,0.0173,0.9172,0.3694,0.5266,0.9874,0.8988,0.8862
0.014,115431,1864,108,1185,0.9834,0.9165,0.9841,0.9165,0.0159,0.9165,0.3887,0.5458,0.9874,0.8988,0.8862
0.015,115554,1741,109,1184,0.9844,0.9157,0.9852,0.9157,0.0148,0.9157,0.4048,0.5614,0.9874,0.8988,0.8862
0.016,115658,1637,110,1183,0.9853,0.9149,0.986,0.9149,0.014,0.9149,0.4195,0.5752,0.9874,0.8988,0.8862
0.017,115759,1536,111,1182,0.9861,0.9142,0.9869,0.9142,0.0131,0.9142,0.4349,0.5894,0.9874,0.8988,0.8862
0.018,115836,1459,114,1179,0.9867,0.9118,0.9876,0.9118,0.0124,0.9118,0.4469,0.5998,0.9874,0.8988,0.8862
0.019,115929,1366,114,1179,0.9875,0.9118,0.9884,0.9118,0.0116,0.9118,0.4633,0.6144,0.9874,0.8988,0.8862
0.02,116020,1275,114,1179,0.9883,0.9118,0.9891,0.9118,0.0109,0.9118,0.4804,0.6293,0.9874,0.8988,0.8862
0.021,116080,1215,116,1177,0.9888,0.9103,0.9896,0.9103,0.0104,0.9103,0.4921,0.6388,0.9874,0.8988,0.8862
0.022,116141,1154,117,1176,0.9893,0.9095,0.9902,0.9095,0.0098,0.9095,0.5047,0.6492,0.9874,0.8988,0.8862
0.023,116188,1107,119,1174,0.9897,0.908,0.9906,0.908,0.0094,0.908,0.5147,0.657,0.9874,0.8988,0.8862
0.024,116243,1052,120,1173,0.9901,0.9072,0.991,0.9072,0.009,0.9072,0.5272,0.6669,0.9874,0.8988,0.8862
0.025,116334,961,125,1168,0.9908,0.9033,0.9918,0.9033,0.0082,0.9033,0.5486,0.6826,0.9874,0.8988,0.8862
0.026,116364,931,126,1167,0.9911,0.9026,0.9921,0.9026,0.0079,0.9026,0.5562,0.6883,0.9874,0.8988,0.8862
0.027,116389,906,129,1164,0.9913,0.9002,0.9923,0.9002,0.0077,0.9002,0.5623,0.6922,0.9874,0.8988,0.8862
0.028,116414,881,129,1164,0.9915,0.9002,0.9925,0.9002,0.0075,0.9002,0.5692,0.6974,0.9874,0.8988,0.8862
0.029,116440,855,129,1164,0.9917,0.9002,0.9927,0.9002,0.0073,0.9002,0.5765,0.7029,0.9874,0.8988,0.8862
0.03,116462,833,130,1163,0.9919,0.8995,0.9929,0.8995,0.0071,0.8995,0.5827,0.7072,0.9874,0.8988,0.8862
0.031,116480,815,130,1163,0.992,0.8995,0.9931,0.8995,0.0069,0.8995,0.588,0.7111,0.9874,0.8988,0.8862
0.032,116491,804,133,1160,0.9921,0.8971,0.9931,0.8971,0.0069,0.8971,0.5906,0.7123,0.9874,0.8988,0.8862
0.033,116516,779,135,1158,0.9923,0.8956,0.9934,0.8956,0.0066,0.8956,0.5978,0.717,0.9874,0.8988,0.8862
0.034,116530,765,135,1158,0.9924,0.8956,0.9935,0.8956,0.0065,0.8956,0.6022,0.7201,0.9874,0.8988,0.8862
0.035,116549,746,135,1158,0.9926,0.8956,0.9936,0.8956,0.0064,0.8956,0.6082,0.7244,0.9874,0.8988,0.8862
0.036,116566,729,136,1157,0.9927,0.8948,0.9938,0.8948,0.0062,0.8948,0.6135,0.7279,0.9874,0.8988,0.8862
0.037,116587,708,138,1155,0.9929,0.8933,0.994,0.8933,0.006,0.8933,0.62,0.7319,0.9874,0.8988,0.8862
0.038,116598,697,138,1155,0.993,0.8933,0.9941,0.8933,0.0059,0.8933,0.6237,0.7345,0.9874,0.8988,0.8862
0.039,116622,673,138,1155,0.9932,0.8933,0.9943,0.8933,0.0057,0.8933,0.6318,0.7401,0.9874,0.8988,0.8862
0.04,116635,660,138,1155,0.9933,0.8933,0.9944,0.8933,0.0056,0.8933,0.6364,0.7432,0.9874,0.8988,0.8862
0.041,116651,644,139,1154,0.9934,0.8925,0.9945,0.8925,0.0055,0.8925,0.6418,0.7467,0.9874,0.8988,0.8862
0.042,116659,636,139,1154,0.9935,0.8925,0.9946,0.8925,0.0054,0.8925,0.6447,0.7486,0.9874,0.8988,0.8862
0.043,116676,619,139,1154,0.9936,0.8925,0.9947,0.8925,0.0053,0.8925,0.6509,0.7528,0.9874,0.8988,0.8862
0.044,116682,613,140,1153,0.9937,0.8917,0.9948,0.8917,0.0052,0.8917,0.6529,0.7538,0.9874,0.8988,0.8862
0.045,116698,597,140,1153,0.9938,0.8917,0.9949,0.8917,0.0051,0.8917,0.6589,0.7578,0.9874,0.8988,0.8862
0.046,116712,583,140,1153,0.9939,0.8917,0.995,0.8917,0.005,0.8917,0.6642,0.7613,0.9874,0.8988,0.8862
0.047,116724,571,140,1153,0.994,0.8917,0.9951,0.8917,0.0049,0.8917,0.6688,0.7643,0.9874,0.8988,0.8862
0.048,116737,558,141,1152,0.9941,0.891,0.9952,0.891,0.0048,0.891,0.6737,0.7672,0.9874,0.8988,0.8862
0.049,116746,549,142,1151,0.9942,0.8902,0.9953,0.8902,0.0047,0.8902,0.6771,0.7691,0.9874,0.8988,0.8862
0.05,116754,541,142,1151,0.9942,0.8902,0.9954,0.8902,0.0046,0.8902,0.6803,0.7712,0.9874,0.8988,0.8862
0.051,116763,532,143,1150,0.9943,0.8894,0.9955,0.8894,0.0045,0.8894,0.6837,0.7731,0.9874,0.8988,0.8862
0.052,116773,522,143,1150,0.9944,0.8894,0.9955,0.8894,0.0045,0.8894,0.6878,0.7757,0.9874,0.8988,0.8862
0.053,116783,512,146,1147,0.9945,0.8871,0.9956,0.8871,0.0044,0.8871,0.6914,0.7771,0.9874,0.8988,0.8862
0.054,116790,505,147,1146,0.9945,0.8863,0.9957,0.8863,0.0043,0.8863,0.6941,0.7785,0.9874,0.8988,0.8862
0.055,116798,497,147,1146,0.9946,0.8863,0.9958,0.8863,0.0042,0.8863,0.6975,0.7807,0.9874,0.8988,0.8862
0.056,116802,493,148,1145,0.9946,0.8855,0.9958,0.8855,0.0042,0.8855,0.699,0.7813,0.9874,0.8988,0.8862
0.057,116806,489,148,1145,0.9946,0.8855,0.9958,0.8855,0.0042,0.8855,0.7007,0.7824,0.9874,0.8988,0.8862
0.058,116815,480,148,1145,0.9947,0.8855,0.9959,0.8855,0.0041,0.8855,0.7046,0.7848,0.9874,0.8988,0.8862
0.059,116823,472,148,1145,0.9948,0.8855,0.996,0.8855,0.004,0.8855,0.7081,0.7869,0.9874,0.8988,0.8862
0.06,116825,470,148,1145,0.9948,0.8855,0.996,0.8855,0.004,0.8855,0.709,0.7875,0.9874,0.8988,0.8862
0.061,116833,462,148,1145,0.9949,0.8855,0.9961,0.8855,0.0039,0.8855,0.7125,0.7897,0.9874,0.8988,0.8862
0.062,116835,460,149,1144,0.9949,0.8848,0.9961,0.8848,0.0039,0.8848,0.7132,0.7898,0.9874,0.8988,0.8862
0.063,116838,457,150,1143,0.9949,0.884,0.9961,0.884,0.0039,0.884,0.7144,0.7902,0.9874,0.8988,0.8862
0.064,116849,446,150,1143,0.995,0.884,0.9962,0.884,0.0038,0.884,0.7193,0.7932,0.9874,0.8988,0.8862
0.065,116859,436,150,1143,0.9951,0.884,0.9963,0.884,0.0037,0.884,0.7239,0.796,0.9874,0.8988,0.8862
0.066,116865,430,150,1143,0.9951,0.884,0.9963,0.884,0.0037,0.884,0.7266,0.7976,0.9874,0.8988,0.8862
0.067,116869,426,150,1143,0.9951,0.884,0.9964,0.884,0.0036,0.884,0.7285,0.7987,0.9874,0.8988,0.8862
0.068,116876,419,151,1142,0.9952,0.8832,0.9964,0.8832,0.0036,0.8832,0.7316,0.8003,0.9874,0.8988,0.8862
0.069,116884,411,151,1142,0.9953,0.8832,0.9965,0.8832,0.0035,0.8832,0.7354,0.8025,0.9874,0.8988,0.8862
0.07,116894,401,152,1141,0.9953,0.8824,0.9966,0.8824,0.0034,0.8824,0.7399,0.8049,0.9874,0.8988,0.8862
0.071,116897,398,153,1140,0.9954,0.8817,0.9966,0.8817,0.0034,0.8817,0.7412,0.8054,0.9874,0.8988,0.8862
0.072,116901,394,153,1140,0.9954,0.8817,0.9966,0.8817,0.0034,0.8817,0.7432,0.8065,0.9874,0.8988,0.8862
0.073,116906,389,153,1140,0.9954,0.8817,0.9967,0.8817,0.0033,0.8817,0.7456,0.8079,0.9874,0.8988,0.8862
0.074,116912,383,154,1139,0.9955,0.8809,0.9967,0.8809,0.0033,0.8809,0.7484,0.8092,0.9874,0.8988,0.8862
0.075,116914,381,154,1139,0.9955,0.8809,0.9968,0.8809,0.0032,0.8809,0.7493,0.8098,0.9874,0.8988,0.8862
0.076,116916,379,155,1138,0.9955,0.8801,0.9968,0.8801,0.0032,0.8801,0.7502,0.81,0.9874,0.8988,0.8862
0.077,116918,377,155,1138,0.9955,0.8801,0.9968,0.8801,0.0032,0.8801,0.7512,0.8105,0.9874,0.8988,0.8862
0.078,116922,373,156,1137,0.9955,0.8794,0.9968,0.8794,0.0032,0.8794,0.753,0.8113,0.9874,0.8988,0.8862
0.079,116924,371,156,1137,0.9956,0.8794,0.9968,0.8794,0.0032,0.8794,0.754,0.8119,0.9874,0.8988,0.8862
0.08,116927,368,156,1137,0.9956,0.8794,0.9969,0.8794,0.0031,0.8794,0.7555,0.8127,0.9874,0.8988,0.8862
0.081,116931,364,156,1137,0.9956,0.8794,0.9969,0.8794,0.0031,0.8794,0.7575,0.8139,0.9874,0.8988,0.8862
0.082,116933,362,156,1137,0.9956,0.8794,0.9969,0.8794,0.0031,0.8794,0.7585,0.8145,0.9874,0.8988,0.8862
0.083,116934,361,156,1137,0.9956,0.8794,0.9969,0.8794,0.0031,0.8794,0.759,0.8148,0.9874,0.8988,0.8862
0.084,116938,357,156,1137,0.9957,0.8794,0.997,0.8794,0.003,0.8794,0.761,0.8159,0.9874,0.8988,0.8862
0.085,116943,352,156,1137,0.9957,0.8794,0.997,0.8794,0.003,0.8794,0.7636,0.8174,0.9874,0.8988,0.8862
0.086,116947,348,157,1136,0.9957,0.8786,0.997,0.8786,0.003,0.8786,0.7655,0.8181,0.9874,0.8988,0.8862
0.087,116950,345,157,1136,0.9958,0.8786,0.9971,0.8786,0.0029,0.8786,0.767,0.819,0.9874,0.8988,0.8862
0.088,116955,340,157,1136,0.9958,0.8786,0.9971,0.8786,0.0029,0.8786,0.7696,0.8205,0.9874,0.8988,0.8862
0.089,116959,336,157,1136,0.9958,0.8786,0.9971,0.8786,0.0029,0.8786,0.7717,0.8217,0.9874,0.8988,0.8862
0.09,116963,332,157,1136,0.9959,0.8786,0.9972,0.8786,0.0028,0.8786,0.7738,0.8229,0.9874,0.8988,0.8862
0.091,116968,327,157,1136,0.9959,0.8786,0.9972,0.8786,0.0028,0.8786,0.7765,0.8244,0.9874,0.8988,0.8862
0.092,116970,325,157,1136,0.9959,0.8786,0.9972,0.8786,0.0028,0.8786,0.7775,0.825,0.9874,0.8988,0.8862
0.093,116973,322,157,1136,0.996,0.8786,0.9973,0.8786,0.0027,0.8786,0.7791,0.8259,0.9874,0.8988,0.8862
0.094,116977,318,157,1136,0.996,0.8786,0.9973,0.8786,0.0027,0.8786,0.7813,0.8271,0.9874,0.8988,0.8862
0.095,116982,313,158,1135,0.996,0.8778,0.9973,0.8778,0.0027,0.8778,0.7838,0.8282,0.9874,0.8988,0.8862
0.096,116987,308,158,1135,0.9961,0.8778,0.9974,0.8778,0.0026,0.8778,0.7866,0.8297,0.9874,0.8988,0.8862
0.097,116989,306,158,1135,0.9961,0.8778,0.9974,0.8778,0.0026,0.8778,0.7876,0.8303,0.9874,0.8988,0.8862
0.098,116991,304,158,1135,0.9961,0.8778,0.9974,0.8778,0.0026,0.8778,0.7887,0.8309,0.9874,0.8988,0.8862
0.099,116993,302,158,1135,0.9961,0.8778,0.9974,0.8778,0.0026,0.8778,0.7898,0.8315,0.9874,0.8988,0.8862
0.1,116995,300,158,1135,0.9961,0.8778,0.9974,0.8778,0.0026,0.8778,0.7909,0.8321,0.9874,0.8988,0.8862
0.101,116996,299,158,1135,0.9961,0.8778,0.9975,0.8778,0.0025,0.8778,0.7915,0.8324,0.9874,0.8988,0.8862
0.102,116999,296,158,1135,0.9962,0.8778,0.9975,0.8778,0.0025,0.8778,0.7932,0.8333,0.9874,0.8988,0.8862
0.103,116999,296,158,1135,0.9962,0.8778,0.9975,0.8778,0.0025,0.8778,0.7932,0.8333,0.9874,0.8988,0.8862
0.104,117002,293,158,1135,0.9962,0.8778,0.9975,0.8778,0.0025,0.8778,0.7948,0.8343,0.9874,0.8988,0.8862
0.105,117005,290,158,1135,0.9962,0.8778,0.9975,0.8778,0.0025,0.8778,0.7965,0.8352,0.9874,0.8988,0.8862
0.106,117007,288,158,1135,0.9962,0.8778,0.9975,0.8778,0.0025,0.8778,0.7976,0.8358,0.9874,0.8988,0.8862
0.107,117010,285,159,1134,0.9963,0.877,0.9976,0.877,0.0024,0.877,0.7992,0.8363,0.9874,0.8988,0.8862
0.108,117010,285,159,1134,0.9963,0.877,0.9976,0.877,0.0024,0.877,0.7992,0.8363,0.9874,0.8988,0.8862
0.109,117013,282,159,1134,0.9963,0.877,0.9976,0.877,0.0024,0.877,0.8008,0.8372,0.9874,0.8988,0.8862
0.11,117013,282,159,1134,0.9963,0.877,0.9976,0.877,0.0024,0.877,0.8008,0.8372,0.9874,0.8988,0.8862
0.111,117014,281,159,1134,0.9963,0.877,0.9976,0.877,0.0024,0.877,0.8014,0.8375,0.9874,0.8988,0.8862
0.112,117021,274,159,1134,0.9963,0.877,0.9977,0.877,0.0023,0.877,0.8054,0.8397,0.9874,0.8988,0.8862
0.113,117025,270,159,1134,0.9964,0.877,0.9977,0.877,0.0023,0.877,0.8077,0.8409,0.9874,0.8988,0.8862
0.114,117028,267,159,1134,0.9964,0.877,0.9977,0.877,0.0023,0.877,0.8094,0.8419,0.9874,0.8988,0.8862
0.115,117029,266,161,1132,0.9964,0.8755,0.9977,0.8755,0.0023,0.8755,0.8097,0.8413,0.9874,0.8988,0.8862
0.116,117032,263,161,1132,0.9964,0.8755,0.9978,0.8755,0.0022,0.8755,0.8115,0.8423,0.9874,0.8988,0.8862
0.117,117036,259,161,1132,0.9965,0.8755,0.9978,0.8755,0.0022,0.8755,0.8138,0.8435,0.9874,0.8988,0.8862
0.118,117038,257,161,1132,0.9965,0.8755,0.9978,0.8755,0.0022,0.8755,0.815,0.8441,0.9874,0.8988,0.8862
0.119,117040,255,161,1132,0.9965,0.8755,0.9978,0.8755,0.0022,0.8755,0.8161,0.8448,0.9874,0.8988,0.8862
0.12,117043,252,161,1132,0.9965,0.8755,0.9979,0.8755,0.0021,0.8755,0.8179,0.8457,0.9874,0.8988,0.8862
0.121,117047,248,161,1132,0.9966,0.8755,0.9979,0.8755,0.0021,0.8755,0.8203,0.847,0.9874,0.8988,0.8862
0.122,117048,247,162,1131,0.9966,0.8747,0.9979,0.8747,0.0021,0.8747,0.8208,0.8469,0.9874,0.8988,0.8862
0.123,117050,245,162,1131,0.9966,0.8747,0.9979,0.8747,0.0021,0.8747,0.8219,0.8475,0.9874,0.8988,0.8862
0.124,117050,245,162,1131,0.9966,0.8747,0.9979,0.8747,0.0021,0.8747,0.8219,0.8475,0.9874,0.8988,0.8862
0.125,117052,243,162,1131,0.9966,0.8747,0.9979,0.8747,0.0021,0.8747,0.8231,0.8481,0.9874,0.8988,0.8862
0.126,117052,243,162,1131,0.9966,0.8747,0.9979,0.8747,0.0021,0.8747,0.8231,0.8481,0.9874,0.8988,0.8862
0.127,117053,242,162,1131,0.9966,0.8747,0.9979,0.8747,0.0021,0.8747,0.8237,0.8485,0.9874,0.8988,0.8862
0.128,117054,241,162,1131,0.9966,0.8747,0.9979,0.8747,0.0021,0.8747,0.8243,0.8488,0.9874,0.8988,0.8862
0.129,117054,241,163,1130,0.9966,0.8739,0.9979,0.8739,0.0021,0.8739,0.8242,0.8483,0.9874,0.8988,0.8862
0.13,117055,240,163,1130,0.9966,0.8739,0.998,0.8739,0.002,0.8739,0.8248,0.8487,0.9874,0.8988,0.8862
0.131,117059,236,163,1130,0.9966,0.8739,0.998,0.8739,0.002,0.8739,0.8272,0.8499,0.9874,0.8988,0.8862
0.132,117061,234,163,1130,0.9967,0.8739,0.998,0.8739,0.002,0.8739,0.8284,0.8506,0.9874,0.8988,0.8862
0.133,117062,233,163,1130,0.9967,0.8739,0.998,0.8739,0.002,0.8739,0.8291,0.8509,0.9874,0.8988,0.8862
0.134,117062,233,163,1130,0.9967,0.8739,0.998,0.8739,0.002,0.8739,0.8291,0.8509,0.9874,0.8988,0.8862
0.135,117063,232,163,1130,0.9967,0.8739,0.998,0.8739,0.002,0.8739,0.8297,0.8512,0.9874,0.8988,0.8862
0.136,117063,232,163,1130,0.9967,0.8739,0.998,0.8739,0.002,0.8739,0.8297,0.8512,0.9874,0.8988,0.8862
0.137,117065,230,163,1130,0.9967,0.8739,0.998,0.8739,0.002,0.8739,0.8309,0.8519,0.9874,0.8988,0.8862
0.138,117065,230,163,1130,0.9967,0.8739,0.998,0.8739,0.002,0.8739,0.8309,0.8519,0.9874,0.8988,0.8862
0.139,117066,229,163,1130,0.9967,0.8739,0.998,0.8739,0.002,0.8739,0.8315,0.8522,0.9874,0.8988,0.8862
0.14,117067,228,164,1129,0.9967,0.8732,0.9981,0.8732,0.0019,0.8732,0.832,0.8521,0.9874,0.8988,0.8862
0.141,117068,227,164,1129,0.9967,0.8732,0.9981,0.8732,0.0019,0.8732,0.8326,0.8524,0.9874,0.8988,0.8862
0.142,117070,225,165,1128,0.9967,0.8724,0.9981,0.8724,0.0019,0.8724,0.8337,0.8526,0.9874,0.8988,0.8862
0.143,117072,223,166,1127,0.9967,0.8716,0.9981,0.8716,0.0019,0.8716,0.8348,0.8528,0.9874,0.8988,0.8862
0.144,117073,222,166,1127,0.9967,0.8716,0.9981,0.8716,0.0019,0.8716,0.8354,0.8531,0.9874,0.8988,0.8862
0.145,117076,219,166,1127,0.9968,0.8716,0.9981,0.8716,0.0019,0.8716,0.8373,0.8541,0.9874,0.8988,0.8862
0.146,117079,216,166,1127,0.9968,0.8716,0.9982,0.8716,0.0018,0.8716,0.8392,0.8551,0.9874,0.8988,0.8862
0.147,117079,216,166,1127,0.9968,0.8716,0.9982,0.8716,0.0018,0.8716,0.8392,0.8551,0.9874,0.8988,0.8862
0.148,117083,212,166,1127,0.9968,0.8716,0.9982,0.8716,0.0018,0.8716,0.8417,0.8564,0.9874,0.8988,0.8862
0.149,117083,212,166,1127,0.9968,0.8716,0.9982,0.8716,0.0018,0.8716,0.8417,0.8564,0.9874,0.8988,0.8862
0.15,117084,211,166,1127,0.9968,0.8716,0.9982,0.8716,0.0018,0.8716,0.8423,0.8567,0.9874,0.8988,0.8862
0.151,117085,210,166,1127,0.9968,0.8716,0.9982,0.8716,0.0018,0.8716,0.8429,0.857,0.9874,0.8988,0.8862
0.152,117086,209,166,1127,0.9968,0.8716,0.9982,0.8716,0.0018,0.8716,0.8436,0.8574,0.9874,0.8988,0.8862
0.153,117087,208,166,1127,0.9968,0.8716,0.9982,0.8716,0.0018,0.8716,0.8442,0.8577,0.9874,0.8988,0.8862
0.154,117087,208,166,1127,0.9968,0.8716,0.9982,0.8716,0.0018,0.8716,0.8442,0.8577,0.9874,0.8988,0.8862
0.155,117089,206,167,1126,0.9969,0.8708,0.9982,0.8708,0.0018,0.8708,0.8453,0.8579,0.9874,0.8988,0.8862
0.156,117090,205,167,1126,0.9969,0.8708,0.9983,0.8708,0.0017,0.8708,0.846,0.8582,0.9874,0.8988,0.8862
0.157,117091,204,167,1126,0.9969,0.8708,0.9983,0.8708,0.0017,0.8708,0.8466,0.8586,0.9874,0.8988,0.8862
0.158,117092,203,167,1126,0.9969,0.8708,0.9983,0.8708,0.0017,0.8708,0.8473,0.8589,0.9874,0.8988,0.8862
0.159,117093,202,168,1125,0.9969,0.8701,0.9983,0.8701,0.0017,0.8701,0.8478,0.8588,0.9874,0.8988,0.8862
0.16,117095,200,168,1125,0.9969,0.8701,0.9983,0.8701,0.0017,0.8701,0.8491,0.8594,0.9874,0.8988,0.8862
0.161,117096,199,168,1125,0.9969,0.8701,0.9983,0.8701,0.0017,0.8701,0.8497,0.8598,0.9874,0.8988,0.8862
0.162,117097,198,168,1125,0.9969,0.8701,0.9983,0.8701,0.0017,0.8701,0.8503,0.8601,0.9874,0.8988,0.8862
0.163,117098,197,168,1125,0.9969,0.8701,0.9983,0.8701,0.0017,0.8701,0.851,0.8604,0.9874,0.8988,0.8862
0.164,117098,197,169,1124,0.9969,0.8693,0.9983,0.8693,0.0017,0.8693,0.8509,0.86,0.9874,0.8988,0.8862
0.165,117098,197,169,1124,0.9969,0.8693,0.9983,0.8693,0.0017,0.8693,0.8509,0.86,0.9874,0.8988,0.8862
0.166,117101,194,169,1124,0.9969,0.8693,0.9983,0.8693,0.0017,0.8693,0.8528,0.861,0.9874,0.8988,0.8862
0.167,117102,193,169,1124,0.9969,0.8693,0.9984,0.8693,0.0016,0.8693,0.8535,0.8613,0.9874,0.8988,0.8862
0.168,117104,191,169,1124,0.997,0.8693,0.9984,0.8693,0.0016,0.8693,0.8548,0.862,0.9874,0.8988,0.8862
0.169,117104,191,169,1124,0.997,0.8693,0.9984,0.8693,0.0016,0.8693,0.8548,0.862,0.9874,0.8988,0.8862
0.17,117107,188,171,1122,0.997,0.8677,0.9984,0.8677,0.0016,0.8677,0.8565,0.8621,0.9874,0.8988,0.8862
0.171,117108,187,171,1122,0.997,0.8677,0.9984,0.8677,0.0016,0.8677,0.8571,0.8624,0.9874,0.8988,0.8862
0.172,117109,186,171,1122,0.997,0.8677,0.9984,0.8677,0.0016,0.8677,0.8578,0.8627,0.9874,0.8988,0.8862
0.173,117113,182,171,1122,0.997,0.8677,0.9984,0.8677,0.0016,0.8677,0.8604,0.8641,0.9874,0.8988,0.8862
0.174,117113,182,171,1122,0.997,0.8677,0.9984,0.8677,0.0016,0.8677,0.8604,0.8641,0.9874,0.8988,0.8862
0.175,117113,182,171,1122,0.997,0.8677,0.9984,0.8677,0.0016,0.8677,0.8604,0.8641,0.9874,0.8988,0.8862
0.176,117115,180,171,1122,0.997,0.8677,0.9985,0.8677,0.0015,0.8677,0.8618,0.8647,0.9874,0.8988,0.8862
0.177,117116,179,171,1122,0.997,0.8677,0.9985,0.8677,0.0015,0.8677,0.8624,0.8651,0.9874,0.8988,0.8862
0.178,117116,179,171,1122,0.997,0.8677,0.9985,0.8677,0.0015,0.8677,0.8624,0.8651,0.9874,0.8988,0.8862
0.179,117116,179,171,1122,0.997,0.8677,0.9985,0.8677,0.0015,0.8677,0.8624,0.8651,0.9874,0.8988,0.8862
0.18,117121,174,171,1122,0.9971,0.8677,0.9985,0.8677,0.0015,0.8677,0.8657,0.8667,0.9874,0.8988,0.8862
0.181,117122,173,171,1122,0.9971,0.8677,0.9985,0.8677,0.0015,0.8677,0.8664,0.8671,0.9874,0.8988,0.8862
0.182,117123,172,171,1122,0.9971,0.8677,0.9985,0.8677,0.0015,0.8677,0.8671,0.8674,0.9874,0.8988,0.8862
0.183,117125,170,171,1122,0.9971,0.8677,0.9986,0.8677,0.0014,0.8677,0.8684,0.8681,0.9874,0.8988,0.8862
0.184,117126,169,171,1122,0.9971,0.8677,0.9986,0.8677,0.0014,0.8677,0.8691,0.8684,0.9874,0.8988,0.8862
0.185,117128,167,173,1120,0.9971,0.8662,0.9986,0.8662,0.0014,0.8662,0.8702,0.8682,0.9874,0.8988,0.8862
0.186,117128,167,173,1120,0.9971,0.8662,0.9986,0.8662,0.0014,0.8662,0.8702,0.8682,0.9874,0.8988,0.8862
0.187,117130,165,173,1120,0.9971,0.8662,0.9986,0.8662,0.0014,0.8662,0.8716,0.8689,0.9874,0.8988,0.8862
0.188,117132,163,173,1120,0.9972,0.8662,0.9986,0.8662,0.0014,0.8662,0.873,0.8696,0.9874,0.8988,0.8862
0.189,117135,160,174,1119,0.9972,0.8654,0.9986,0.8654,0.0014,0.8654,0.8749,0.8701,0.9874,0.8988,0.8862
0.19,117136,159,174,1119,0.9972,0.8654,0.9986,0.8654,0.0014,0.8654,0.8756,0.8705,0.9874,0.8988,0.8862
0.191,117137,158,174,1119,0.9972,0.8654,0.9987,0.8654,0.0013,0.8654,0.8763,0.8708,0.9874,0.8988,0.8862
0.192,117138,157,175,1118,0.9972,0.8647,0.9987,0.8647,0.0013,0.8647,0.8769,0.8707,0.9874,0.8988,0.8862
