t,TN,FP,FN,TP,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,ROC-AUC,PR-AUC,F-max
0.812,83354,380,4123,30731,0.962,0.8817,0.9955,0.8817,0.0045,0.8817,0.9878,0.9317,0.9947,0.989,0.9547
0.813,83355,379,4133,30721,0.962,0.8814,0.9955,0.8814,0.0045,0.8814,0.9878,0.9316,0.9947,0.989,0.9547
0.814,83357,377,4144,30710,0.9619,0.8811,0.9955,0.8811,0.0045,0.8811,0.9879,0.9314,0.9947,0.989,0.9547
0.815,83358,376,4150,30704,0.9618,0.8809,0.9955,0.8809,0.0045,0.8809,0.9879,0.9314,0.9947,0.989,0.9547
0.816,83360,374,4161,30693,0.9618,0.8806,0.9955,0.8806,0.0045,0.8806,0.988,0.9312,0.9947,0.989,0.9547
0.817,83361,373,4174,30680,0.9617,0.8802,0.9955,0.8802,0.0045,0.8802,0.988,0.931,0.9947,0.989,0.9547
0.818,83364,370,4190,30664,0.9615,0.8798,0.9956,0.8798,0.0044,0.8798,0.9881,0.9308,0.9947,0.989,0.9547
0.819,83365,369,4198,30656,0.9615,0.8796,0.9956,0.8796,0.0044,0.8796,0.9881,0.9307,0.9947,0.989,0.9547
0.82,83365,369,4206,30648,0.9614,0.8793,0.9956,0.8793,0.0044,0.8793,0.9881,0.9305,0.9947,0.989,0.9547
0.821,83366,368,4218,30636,0.9613,0.879,0.9956,0.879,0.0044,0.879,0.9881,0.9304,0.9947,0.989,0.9547
0.822,83368,366,4231,30623,0.9612,0.8786,0.9956,0.8786,0.0044,0.8786,0.9882,0.9302,0.9947,0.989,0.9547
0.823,83370,364,4235,30619,0.9612,0.8785,0.9957,0.8785,0.0043,0.8785,0.9883,0.9301,0.9947,0.989,0.9547
0.824,83372,362,4248,30606,0.9611,0.8781,0.9957,0.8781,0.0043,0.8781,0.9883,0.93,0.9947,0.989,0.9547
0.825,83372,362,4259,30595,0.961,0.8778,0.9957,0.8778,0.0043,0.8778,0.9883,0.9298,0.9947,0.989,0.9547
0.826,83373,361,4272,30582,0.9609,0.8774,0.9957,0.8774,0.0043,0.8774,0.9883,0.9296,0.9947,0.989,0.9547
0.827,83377,357,4281,30573,0.9609,0.8772,0.9957,0.8772,0.0043,0.8772,0.9885,0.9295,0.9947,0.989,0.9547
0.828,83381,353,4293,30561,0.9608,0.8768,0.9958,0.8768,0.0042,0.8768,0.9886,0.9294,0.9947,0.989,0.9547
0.829,83382,352,4310,30544,0.9607,0.8763,0.9958,0.8763,0.0042,0.8763,0.9886,0.9291,0.9947,0.989,0.9547
0.83,83382,352,4317,30537,0.9606,0.8761,0.9958,0.8761,0.0042,0.8761,0.9886,0.929,0.9947,0.989,0.9547
0.831,83384,350,4324,30530,0.9606,0.8759,0.9958,0.8759,0.0042,0.8759,0.9887,0.9289,0.9947,0.989,0.9547
0.832,83386,348,4335,30519,0.9605,0.8756,0.9958,0.8756,0.0042,0.8756,0.9887,0.9287,0.9947,0.989,0.9547
0.833,83387,347,4339,30515,0.9605,0.8755,0.9959,0.8755,0.0041,0.8755,0.9888,0.9287,0.9947,0.989,0.9547
0.834,83390,344,4350,30504,0.9604,0.8752,0.9959,0.8752,0.0041,0.8752,0.9888,0.9286,0.9947,0.989,0.9547
0.835,83391,343,4358,30496,0.9604,0.875,0.9959,0.875,0.0041,0.875,0.9889,0.9284,0.9947,0.989,0.9547
0.836,83391,343,4373,30481,0.9602,0.8745,0.9959,0.8745,0.0041,0.8745,0.9889,0.9282,0.9947,0.989,0.9547
0.837,83394,340,4381,30473,0.9602,0.8743,0.9959,0.8743,0.0041,0.8743,0.989,0.9281,0.9947,0.989,0.9547
0.838,83395,339,4397,30457,0.9601,0.8738,0.996,0.8738,0.004,0.8738,0.989,0.9279,0.9947,0.989,0.9547
0.839,83395,339,4406,30448,0.96,0.8736,0.996,0.8736,0.004,0.8736,0.989,0.9277,0.9947,0.989,0.9547
0.84,83396,338,4413,30441,0.9599,0.8734,0.996,0.8734,0.004,0.8734,0.989,0.9276,0.9947,0.989,0.9547
0.841,83396,338,4422,30432,0.9599,0.8731,0.996,0.8731,0.004,0.8731,0.989,0.9275,0.9947,0.989,0.9547
0.842,83397,337,4436,30418,0.9598,0.8727,0.996,0.8727,0.004,0.8727,0.989,0.9273,0.9947,0.989,0.9547
0.843,83398,336,4444,30410,0.9597,0.8725,0.996,0.8725,0.004,0.8725,0.9891,0.9271,0.9947,0.989,0.9547
0.844,83398,336,4453,30401,0.9596,0.8722,0.996,0.8722,0.004,0.8722,0.9891,0.927,0.9947,0.989,0.9547
0.845,83398,336,4469,30385,0.9595,0.8718,0.996,0.8718,0.004,0.8718,0.9891,0.9267,0.9947,0.989,0.9547
0.846,83401,333,4474,30380,0.9595,0.8716,0.996,0.8716,0.004,0.8716,0.9892,0.9267,0.9947,0.989,0.9547
0.847,83401,333,4484,30370,0.9594,0.8713,0.996,0.8713,0.004,0.8713,0.9892,0.9265,0.9947,0.989,0.9547
0.848,83402,332,4493,30361,0.9593,0.8711,0.996,0.8711,0.004,0.8711,0.9892,0.9264,0.9947,0.989,0.9547
0.849,83404,330,4502,30352,0.9593,0.8708,0.9961,0.8708,0.0039,0.8708,0.9892,0.9263,0.9947,0.989,0.9547
0.85,83407,327,4514,30340,0.9592,0.8705,0.9961,0.8705,0.0039,0.8705,0.9893,0.9261,0.9947,0.989,0.9547
0.851,83410,324,4519,30335,0.9592,0.8703,0.9961,0.8703,0.0039,0.8703,0.9894,0.9261,0.9947,0.989,0.9547
0.852,83411,323,4531,30323,0.9591,0.87,0.9961,0.87,0.0039,0.87,0.9895,0.9259,0.9947,0.989,0.9547
0.853,83413,321,4543,30311,0.959,0.8697,0.9962,0.8697,0.0038,0.8697,0.9895,0.9257,0.9947,0.989,0.9547
0.854,83414,320,4554,30300,0.9589,0.8693,0.9962,0.8693,0.0038,0.8693,0.9895,0.9256,0.9947,0.989,0.9547
0.855,83415,319,4567,30287,0.9588,0.869,0.9962,0.869,0.0038,0.869,0.9896,0.9254,0.9947,0.989,0.9547
0.856,83416,318,4578,30276,0.9587,0.8687,0.9962,0.8687,0.0038,0.8687,0.9896,0.9252,0.9947,0.989,0.9547
0.857,83416,318,4594,30260,0.9586,0.8682,0.9962,0.8682,0.0038,0.8682,0.9896,0.9249,0.9947,0.989,0.9547
0.858,83416,318,4603,30251,0.9585,0.8679,0.9962,0.8679,0.0038,0.8679,0.9896,0.9248,0.9947,0.989,0.9547
0.859,83416,318,4610,30244,0.9584,0.8677,0.9962,0.8677,0.0038,0.8677,0.9896,0.9247,0.9947,0.989,0.9547
0.86,83417,317,4618,30236,0.9584,0.8675,0.9962,0.8675,0.0038,0.8675,0.9896,0.9245,0.9947,0.989,0.9547
0.861,83419,315,4627,30227,0.9583,0.8672,0.9962,0.8672,0.0038,0.8672,0.9897,0.9244,0.9947,0.989,0.9547
0.862,83419,315,4641,30213,0.9582,0.8668,0.9962,0.8668,0.0038,0.8668,0.9897,0.9242,0.9947,0.989,0.9547
0.863,83421,313,4653,30201,0.9581,0.8665,0.9963,0.8665,0.0037,0.8665,0.9897,0.924,0.9947,0.989,0.9547
0.864,83421,313,4666,30188,0.958,0.8661,0.9963,0.8661,0.0037,0.8661,0.9897,0.9238,0.9947,0.989,0.9547
0.865,83421,313,4673,30181,0.958,0.8659,0.9963,0.8659,0.0037,0.8659,0.9897,0.9237,0.9947,0.989,0.9547
0.866,83423,311,4682,30172,0.9579,0.8657,0.9963,0.8657,0.0037,0.8657,0.9898,0.9236,0.9947,0.989,0.9547
0.867,83424,310,4693,30161,0.9578,0.8654,0.9963,0.8654,0.0037,0.8654,0.9898,0.9234,0.9947,0.989,0.9547
0.868,83425,309,4703,30151,0.9577,0.8651,0.9963,0.8651,0.0037,0.8651,0.9899,0.9233,0.9947,0.989,0.9547
0.869,83425,309,4710,30144,0.9577,0.8649,0.9963,0.8649,0.0037,0.8649,0.9899,0.9231,0.9947,0.989,0.9547
0.87,83425,309,4725,30129,0.9576,0.8644,0.9963,0.8644,0.0037,0.8644,0.9898,0.9229,0.9947,0.989,0.9547
0.871,83426,308,4735,30119,0.9575,0.8641,0.9963,0.8641,0.0037,0.8641,0.9899,0.9227,0.9947,0.989,0.9547
0.872,83426,308,4744,30110,0.9574,0.8639,0.9963,0.8639,0.0037,0.8639,0.9899,0.9226,0.9947,0.989,0.9547
0.873,83427,307,4754,30100,0.9573,0.8636,0.9963,0.8636,0.0037,0.8636,0.9899,0.9224,0.9947,0.989,0.9547
0.874,83427,307,4764,30090,0.9572,0.8633,0.9963,0.8633,0.0037,0.8633,0.9899,0.9223,0.9947,0.989,0.9547
0.875,83428,306,4773,30081,0.9572,0.8631,0.9963,0.8631,0.0037,0.8631,0.9899,0.9222,0.9947,0.989,0.9547
0.876,83428,306,4786,30068,0.9571,0.8627,0.9963,0.8627,0.0037,0.8627,0.9899,0.9219,0.9947,0.989,0.9547
0.877,83429,305,4796,30058,0.957,0.8624,0.9964,0.8624,0.0036,0.8624,0.99,0.9218,0.9947,0.989,0.9547
0.878,83431,303,4809,30045,0.9569,0.862,0.9964,0.862,0.0036,0.862,0.99,0.9216,0.9947,0.989,0.9547
0.879,83431,303,4821,30033,0.9568,0.8617,0.9964,0.8617,0.0036,0.8617,0.99,0.9214,0.9947,0.989,0.9547
0.88,83432,302,4836,30018,0.9567,0.8612,0.9964,0.8612,0.0036,0.8612,0.99,0.9212,0.9947,0.989,0.9547
0.881,83432,302,4848,30006,0.9566,0.8609,0.9964,0.8609,0.0036,0.8609,0.99,0.921,0.9947,0.989,0.9547
0.882,83433,301,4858,29996,0.9565,0.8606,0.9964,0.8606,0.0036,0.8606,0.9901,0.9208,0.9947,0.989,0.9547
0.883,83434,300,4872,29982,0.9564,0.8602,0.9964,0.8602,0.0036,0.8602,0.9901,0.9206,0.9947,0.989,0.9547
0.884,83435,299,4884,29970,0.9563,0.8599,0.9964,0.8599,0.0036,0.8599,0.9901,0.9204,0.9947,0.989,0.9547
0.885,83439,295,4898,29956,0.9562,0.8595,0.9965,0.8595,0.0035,0.8595,0.9902,0.9202,0.9947,0.989,0.9547
0.886,83441,293,4923,29931,0.956,0.8588,0.9965,0.8588,0.0035,0.8588,0.9903,0.9199,0.9947,0.989,0.9547
0.887,83442,292,4937,29917,0.9559,0.8584,0.9965,0.8584,0.0035,0.8584,0.9903,0.9196,0.9947,0.989,0.9547
0.888,83442,292,4955,29899,0.9558,0.8578,0.9965,0.8578,0.0035,0.8578,0.9903,0.9193,0.9947,0.989,0.9547
0.889,83444,290,4971,29883,0.9556,0.8574,0.9965,0.8574,0.0035,0.8574,0.9904,0.9191,0.9947,0.989,0.9547
0.89,83444,290,4997,29857,0.9554,0.8566,0.9965,0.8566,0.0035,0.8566,0.9904,0.9187,0.9947,0.989,0.9547
0.891,83446,288,5006,29848,0.9554,0.8564,0.9966,0.8564,0.0034,0.8564,0.9904,0.9185,0.9947,0.989,0.9547
0.892,83446,288,5021,29833,0.9552,0.8559,0.9966,0.8559,0.0034,0.8559,0.9904,0.9183,0.9947,0.989,0.9547
0.893,83446,288,5038,29816,0.9551,0.8555,0.9966,0.8555,0.0034,0.8555,0.9904,0.918,0.9947,0.989,0.9547
0.894,83447,287,5054,29800,0.955,0.855,0.9966,0.855,0.0034,0.855,0.9905,0.9178,0.9947,0.989,0.9547
0.895,83447,287,5073,29781,0.9548,0.8544,0.9966,0.8544,0.0034,0.8544,0.9905,0.9174,0.9947,0.989,0.9547
0.896,83448,286,5106,29748,0.9545,0.8535,0.9966,0.8535,0.0034,0.8535,0.9905,0.9169,0.9947,0.989,0.9547
0.897,83448,286,5117,29737,0.9544,0.8532,0.9966,0.8532,0.0034,0.8532,0.9905,0.9167,0.9947,0.989,0.9547
0.898,83450,284,5131,29723,0.9543,0.8528,0.9966,0.8528,0.0034,0.8528,0.9905,0.9165,0.9947,0.989,0.9547
0.899,83451,283,5145,29709,0.9542,0.8524,0.9966,0.8524,0.0034,0.8524,0.9906,0.9163,0.9947,0.989,0.9547
0.9,83451,283,5159,29695,0.9541,0.852,0.9966,0.852,0.0034,0.852,0.9906,0.9161,0.9947,0.989,0.9547
0.901,83451,283,5185,29669,0.9539,0.8512,0.9966,0.8512,0.0034,0.8512,0.9906,0.9156,0.9947,0.989,0.9547
0.902,83451,283,5203,29651,0.9537,0.8507,0.9966,0.8507,0.0034,0.8507,0.9905,0.9153,0.9947,0.989,0.9547
0.903,83453,281,5222,29632,0.9536,0.8502,0.9966,0.8502,0.0034,0.8502,0.9906,0.915,0.9947,0.989,0.9547
0.904,83454,280,5238,29616,0.9535,0.8497,0.9967,0.8497,0.0033,0.8497,0.9906,0.9148,0.9947,0.989,0.9547
0.905,83455,279,5253,29601,0.9534,0.8493,0.9967,0.8493,0.0033,0.8493,0.9907,0.9145,0.9947,0.989,0.9547
0.906,83457,277,5276,29578,0.9532,0.8486,0.9967,0.8486,0.0033,0.8486,0.9907,0.9142,0.9947,0.989,0.9547
0.907,83459,275,5293,29561,0.953,0.8481,0.9967,0.8481,0.0033,0.8481,0.9908,0.9139,0.9947,0.989,0.9547
0.908,83459,275,5308,29546,0.9529,0.8477,0.9967,0.8477,0.0033,0.8477,0.9908,0.9137,0.9947,0.989,0.9547
0.909,83460,274,5329,29525,0.9528,0.8471,0.9967,0.8471,0.0033,0.8471,0.9908,0.9133,0.9947,0.989,0.9547
0.91,83460,274,5343,29511,0.9526,0.8467,0.9967,0.8467,0.0033,0.8467,0.9908,0.9131,0.9947,0.989,0.9547
0.911,83461,273,5360,29494,0.9525,0.8462,0.9967,0.8462,0.0033,0.8462,0.9908,0.9128,0.9947,0.989,0.9547
0.912,83464,270,5383,29471,0.9523,0.8456,0.9968,0.8456,0.0032,0.8456,0.9909,0.9125,0.9947,0.989,0.9547
0.913,83464,270,5404,29450,0.9522,0.845,0.9968,0.845,0.0032,0.845,0.9909,0.9121,0.9947,0.989,0.9547
0.914,83465,269,5423,29431,0.952,0.8444,0.9968,0.8444,0.0032,0.8444,0.9909,0.9118,0.9947,0.989,0.9547
0.915,83465,269,5445,29409,0.9518,0.8438,0.9968,0.8438,0.0032,0.8438,0.9909,0.9115,0.9947,0.989,0.9547
0.916,83466,268,5462,29392,0.9517,0.8433,0.9968,0.8433,0.0032,0.8433,0.991,0.9112,0.9947,0.989,0.9547
0.917,83476,258,5518,29336,0.9513,0.8417,0.9969,0.8417,0.0031,0.8417,0.9913,0.9104,0.9947,0.989,0.9547
0.918,83478,256,5538,29316,0.9511,0.8411,0.9969,0.8411,0.0031,0.8411,0.9913,0.9101,0.9947,0.989,0.9547
0.919,83481,253,5565,29289,0.9509,0.8403,0.997,0.8403,0.003,0.8403,0.9914,0.9097,0.9947,0.989,0.9547
0.92,83484,250,5586,29268,0.9508,0.8397,0.997,0.8397,0.003,0.8397,0.9915,0.9093,0.9947,0.989,0.9547
0.921,83484,250,5610,29244,0.9506,0.839,0.997,0.839,0.003,0.839,0.9915,0.9089,0.9947,0.989,0.9547
0.922,83484,250,5636,29218,0.9504,0.8383,0.997,0.8383,0.003,0.8383,0.9915,0.9085,0.9947,0.989,0.9547
0.923,83485,249,5659,29195,0.9502,0.8376,0.997,0.8376,0.003,0.8376,0.9915,0.9081,0.9947,0.989,0.9547
0.924,83487,247,5684,29170,0.95,0.8369,0.9971,0.8369,0.0029,0.8369,0.9916,0.9077,0.9947,0.989,0.9547
0.925,83487,247,5709,29145,0.9498,0.8362,0.9971,0.8362,0.0029,0.8362,0.9916,0.9073,0.9947,0.989,0.9547
0.926,83489,245,5749,29105,0.9495,0.8351,0.9971,0.8351,0.0029,0.8351,0.9917,0.9066,0.9947,0.989,0.9547
0.927,83489,245,5773,29081,0.9493,0.8344,0.9971,0.8344,0.0029,0.8344,0.9916,0.9062,0.9947,0.989,0.9547
0.928,83490,244,5802,29052,0.949,0.8335,0.9971,0.8335,0.0029,0.8335,0.9917,0.9058,0.9947,0.989,0.9547
0.929,83493,241,5827,29027,0.9488,0.8328,0.9971,0.8328,0.0029,0.8328,0.9918,0.9054,0.9947,0.989,0.9547
0.93,83495,239,5856,28998,0.9486,0.832,0.9971,0.832,0.0029,0.832,0.9918,0.9049,0.9947,0.989,0.9547
0.931,83495,239,5898,28956,0.9482,0.8308,0.9971,0.8308,0.0029,0.8308,0.9918,0.9042,0.9947,0.989,0.9547
0.932,83495,239,5926,28928,0.948,0.83,0.9971,0.83,0.0029,0.83,0.9918,0.9037,0.9947,0.989,0.9547
0.933,83496,238,5951,28903,0.9478,0.8293,0.9972,0.8293,0.0028,0.8293,0.9918,0.9033,0.9947,0.989,0.9547
0.934,83497,237,5973,28881,0.9476,0.8286,0.9972,0.8286,0.0028,0.8286,0.9919,0.9029,0.9947,0.989,0.9547
0.935,83498,236,6008,28846,0.9473,0.8276,0.9972,0.8276,0.0028,0.8276,0.9919,0.9023,0.9947,0.989,0.9547
0.936,83499,235,6032,28822,0.9472,0.8269,0.9972,0.8269,0.0028,0.8269,0.9919,0.9019,0.9947,0.989,0.9547
0.937,83500,234,6059,28795,0.9469,0.8262,0.9972,0.8262,0.0028,0.8262,0.9919,0.9015,0.9947,0.989,0.9547
0.938,83501,233,6101,28753,0.9466,0.825,0.9972,0.825,0.0028,0.825,0.992,0.9008,0.9947,0.989,0.9547
0.939,83502,232,6131,28723,0.9463,0.8241,0.9972,0.8241,0.0028,0.8241,0.992,0.9003,0.9947,0.989,0.9547
0.94,83502,232,6173,28681,0.946,0.8229,0.9972,0.8229,0.0028,0.8229,0.992,0.8996,0.9947,0.989,0.9547
0.941,83504,230,6201,28653,0.9458,0.8221,0.9973,0.8221,0.0027,0.8221,0.992,0.8991,0.9947,0.989,0.9547
0.942,83507,227,6241,28613,0.9455,0.8209,0.9973,0.8209,0.0027,0.8209,0.9921,0.8985,0.9947,0.989,0.9547
0.943,83509,225,6267,28587,0.9453,0.8202,0.9973,0.8202,0.0027,0.8202,0.9922,0.898,0.9947,0.989,0.9547
0.944,83512,222,6299,28555,0.945,0.8193,0.9973,0.8193,0.0027,0.8193,0.9923,0.8975,0.9947,0.989,0.9547
0.945,83514,220,6344,28510,0.9446,0.818,0.9974,0.818,0.0026,0.818,0.9923,0.8968,0.9947,0.989,0.9547
0.946,83515,219,6391,28463,0.9443,0.8166,0.9974,0.8166,0.0026,0.8166,0.9924,0.896,0.9947,0.989,0.9547
0.947,83516,218,6433,28421,0.9439,0.8154,0.9974,0.8154,0.0026,0.8154,0.9924,0.8952,0.9947,0.989,0.9547
0.948,83519,215,6477,28377,0.9436,0.8142,0.9974,0.8142,0.0026,0.8142,0.9925,0.8945,0.9947,0.989,0.9547
0.949,83522,212,6518,28336,0.9432,0.813,0.9975,0.813,0.0025,0.813,0.9926,0.8939,0.9947,0.989,0.9547
0.95,83525,209,6546,28308,0.943,0.8122,0.9975,0.8122,0.0025,0.8122,0.9927,0.8934,0.9947,0.989,0.9547
0.951,83527,207,6590,28264,0.9427,0.8109,0.9975,0.8109,0.0025,0.8109,0.9927,0.8927,0.9947,0.989,0.9547
0.952,83531,203,6645,28209,0.9423,0.8093,0.9976,0.8093,0.0024,0.8093,0.9929,0.8918,0.9947,0.989,0.9547
0.953,83532,202,6696,28158,0.9418,0.8079,0.9976,0.8079,0.0024,0.8079,0.9929,0.8909,0.9947,0.989,0.9547
0.954,83534,200,6750,28104,0.9414,0.8063,0.9976,0.8063,0.0024,0.8063,0.9929,0.89,0.9947,0.989,0.9547
0.955,83536,198,6797,28057,0.941,0.805,0.9976,0.805,0.0024,0.805,0.993,0.8892,0.9947,0.989,0.9547
0.956,83536,198,6838,28016,0.9407,0.8038,0.9976,0.8038,0.0024,0.8038,0.993,0.8884,0.9947,0.989,0.9547
0.957,83538,196,6878,27976,0.9403,0.8027,0.9977,0.8027,0.0023,0.8027,0.993,0.8878,0.9947,0.989,0.9547
0.958,83540,194,6954,27900,0.9397,0.8005,0.9977,0.8005,0.0023,0.8005,0.9931,0.8864,0.9947,0.989,0.9547
0.959,83542,192,7013,27841,0.9392,0.7988,0.9977,0.7988,0.0023,0.7988,0.9932,0.8854,0.9947,0.989,0.9547
0.96,83542,192,7069,27785,0.9388,0.7972,0.9977,0.7972,0.0023,0.7972,0.9931,0.8844,0.9947,0.989,0.9547
0.961,83546,188,7139,27715,0.9382,0.7952,0.9978,0.7952,0.0022,0.7952,0.9933,0.8832,0.9947,0.989,0.9547
0.962,83546,188,7207,27647,0.9376,0.7932,0.9978,0.7932,0.0022,0.7932,0.9932,0.882,0.9947,0.989,0.9547
0.963,83548,186,7285,27569,0.937,0.791,0.9978,0.791,0.0022,0.791,0.9933,0.8807,0.9947,0.989,0.9547
0.964,83548,186,7366,27488,0.9363,0.7887,0.9978,0.7887,0.0022,0.7887,0.9933,0.8792,0.9947,0.989,0.9547
0.965,83549,185,7457,27397,0.9356,0.7861,0.9978,0.7861,0.0022,0.7861,0.9933,0.8776,0.9947,0.989,0.9547
0.966,83550,184,7532,27322,0.9349,0.7839,0.9978,0.7839,0.0022,0.7839,0.9933,0.8763,0.9947,0.989,0.9547
0.967,83552,182,7623,27231,0.9342,0.7813,0.9978,0.7813,0.0022,0.7813,0.9934,0.8747,0.9947,0.989,0.9547
0.968,83554,180,7711,27143,0.9335,0.7788,0.9979,0.7788,0.0021,0.7788,0.9934,0.8731,0.9947,0.989,0.9547
0.969,83556,178,7813,27041,0.9326,0.7758,0.9979,0.7758,0.0021,0.7758,0.9935,0.8713,0.9947,0.989,0.9547
0.97,83558,176,7902,26952,0.9319,0.7733,0.9979,0.7733,0.0021,0.7733,0.9935,0.8697,0.9947,0.989,0.9547
0.971,83558,176,8006,26848,0.931,0.7703,0.9979,0.7703,0.0021,0.7703,0.9935,0.8678,0.9947,0.989,0.9547
0.972,83560,174,8085,26769,0.9304,0.768,0.9979,0.768,0.0021,0.768,0.9935,0.8664,0.9947,0.989,0.9547
0.973,83561,173,8170,26684,0.9296,0.7656,0.9979,0.7656,0.0021,0.7656,0.9936,0.8648,0.9947,0.989,0.9547
0.974,83565,169,8271,26583,0.9288,0.7627,0.998,0.7627,0.002,0.7627,0.9937,0.863,0.9947,0.989,0.9547
0.975,83566,168,8378,26476,0.9279,0.7596,0.998,0.7596,0.002,0.7596,0.9937,0.861,0.9947,0.989,0.9547
0.976,83569,165,8492,26362,0.927,0.7564,0.998,0.7564,0.002,0.7564,0.9938,0.859,0.9947,0.989,0.9547
0.977,83572,162,8609,26245,0.926,0.753,0.9981,0.753,0.0019,0.753,0.9939,0.8568,0.9947,0.989,0.9547
0.978,83572,162,8739,26115,0.9249,0.7493,0.9981,0.7493,0.0019,0.7493,0.9938,0.8544,0.9947,0.989,0.9547
0.979,83573,161,8880,25974,0.9238,0.7452,0.9981,0.7452,0.0019,0.7452,0.9938,0.8518,0.9947,0.989,0.9547
0.98,83574,160,9030,25824,0.9225,0.7409,0.9981,0.7409,0.0019,0.7409,0.9938,0.8489,0.9947,0.989,0.9547
0.981,83576,158,9195,25659,0.9211,0.7362,0.9981,0.7362,0.0019,0.7362,0.9939,0.8458,0.9947,0.989,0.9547
0.982,83579,155,9358,25496,0.9198,0.7315,0.9981,0.7315,0.0019,0.7315,0.994,0.8428,0.9947,0.989,0.9547
0.983,83583,151,9526,25328,0.9184,0.7267,0.9982,0.7267,0.0018,0.7267,0.9941,0.8396,0.9947,0.989,0.9547
0.984,83585,149,9723,25131,0.9168,0.721,0.9982,0.721,0.0018,0.721,0.9941,0.8358,0.9947,0.989,0.9547
0.985,83588,146,9929,24925,0.915,0.7151,0.9983,0.7151,0.0017,0.7151,0.9942,0.8319,0.9947,0.989,0.9547
0.986,83592,142,10440,24414,0.9108,0.7005,0.9983,0.7005,0.0017,0.7005,0.9942,0.8219,0.9947,0.989,0.9547
0.987,83596,138,10768,24086,0.908,0.6911,0.9984,0.6911,0.0016,0.6911,0.9943,0.8154,0.9947,0.989,0.9547
0.988,83598,136,11183,23671,0.9046,0.6791,0.9984,0.6791,0.0016,0.6791,0.9943,0.807,0.9947,0.989,0.9547
0.989,83601,133,11819,23035,0.8992,0.6609,0.9984,0.6609,0.0016,0.6609,0.9943,0.794,0.9947,0.989,0.9547
0.99,83604,130,13171,21683,0.8878,0.6221,0.9984,0.6221,0.0016,0.6221,0.994,0.7653,0.9947,0.989,0.9547
0.991,83735,0,34855,0,0.7061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9947,0.989,0.9547
0.992,83735,0,34855,0,0.7061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9947,0.989,0.9547
0.993,83735,0,34855,0,0.7061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9947,0.989,0.9547
0.994,83735,0,34855,0,0.7061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9947,0.989,0.9547
0.995,83735,0,34855,0,0.7061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9947,0.989,0.9547
0.996,83735,0,34855,0,0.7061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9947,0.989,0.9547
0.997,83735,0,34855,0,0.7061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9947,0.989,0.9547
0.998,83735,0,34855,0,0.7061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9947,0.989,0.9547
0.999,83735,0,34855,0,0.7061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9947,0.989,0.9547
1.0,83735,0,34855,0,0.7061,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9947,0.989,0.9547
